레시피구분,레시피명,열량,식재료명,식재료양
찜류,아귀콩나물찜,열량 : 108.47 kcal,전분(감자전분),3g
찜류,아귀콩나물찜,열량 : 108.47 kcal,설탕(백설탕),3g
찜류,아귀콩나물찜,열량 : 108.47 kcal,소금(고운소금),2g
찜류,아귀콩나물찜,열량 : 108.47 kcal,고춧가루,2g
찜류,아귀콩나물찜,열량 : 108.47 kcal,분말(쇠고기분말),2g
찜류,아귀콩나물찜,열량 : 108.47 kcal,마늘,1.5g
찜류,아귀콩나물찜,열량 : 108.47 kcal,깨(참깨),0.1g
국류,두부김치찌개,열량 : 71.1 kcal,김치(배추김치),70g
국류,두부김치찌개,열량 : 71.1 kcal,두부,30g
국류,두부김치찌개,열량 : 71.1 kcal,파(대파),5g
국류,두부김치찌개,열량 : 71.1 kcal,양파,5g
국류,두부김치찌개,열량 : 71.1 kcal,고춧가루,2g
국류,두부김치찌개,열량 : 71.1 kcal,마늘,2g
국류,두부김치찌개,열량 : 71.1 kcal,설탕(황설탕),1g
밥류,베이컨로제리조또,열량 : 434.31 kcal,멥쌀(백미),80g
밥류,베이컨로제리조또,열량 : 434.31 kcal,스파게티소스(토마토소스),30g
밥류,베이컨로제리조또,열량 : 434.31 kcal,베이컨,15g
밥류,베이컨로제리조또,열량 : 434.31 kcal,양파,15g
밥류,베이컨로제리조또,열량 : 434.31 kcal,크림(38% 유지방),10g
밥류,베이컨로제리조또,열량 : 434.31 kcal,우유,10g
밥류,베이컨로제리조또,열량 : 434.31 kcal,양송이버섯,10g
밥류,베이컨로제리조또,열량 : 434.31 kcal,올리브유,3g
밥류,베이컨로제리조또,열량 : 434.31 kcal,소금(고운소금),1g
밥류,베이컨로제리조또,열량 : 434.31 kcal,후추(검은색),0.1g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,멥쌀(백미),65g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,스파게티소스(토마토소스),20g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,베이컨,10g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,우유,10g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,양파,10g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,양송이버섯,7g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,크림(38% 유지방),5g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,올리브유,3g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,소금(고운소금),1g
밥류,베이컨로제리조또(소),열량 : 337.66 kcal,후추(검은색),0.1g
조림류,건문어고추장조림,열량 : 99.05 kcal,문어,20g
조림류,건문어고추장조림,열량 : 99.05 kcal,고추장,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,간장(양조간장),1g
조림류,건문어고추장조림,열량 : 99.05 kcal,혼합식용유,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,참기름,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,물엿,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,파(쪽파),1g
조림류,건문어고추장조림,열량 : 99.05 kcal,생강,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,마늘,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,마늘,1g
조림류,건문어고추장조림,열량 : 99.05 kcal,설탕(백설탕),0.5g
밥류,제주고구마밥(향토-제주도),열량 : 366.3 kcal,멥쌀(백미),80g
밥류,제주고구마밥(향토-제주도),열량 : 366.3 kcal,고구마,50g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,돼지고기(갈비),140g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,양배추,20g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,느타리버섯,15g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,간장(양조간장),8g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,표고버섯,5g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,팽이버섯,5g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,양파,5g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,설탕(백설탕),3g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,맛술,1g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,파(대파),1g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,참기름,0.5g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,마늘,0.5g
볶음류,제주흑돼지불고기(향토-제주도),열량 : 370.54 kcal,후추,0.2g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,부침가루,20g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,고사리,20g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,갑오징어,10g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,혼합식용유,3g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,부추,3g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,양파,3g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,당근,3g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,고추(붉은고추(홍고추)),1g
부침류,제주고사리해물전(향토-제주도),열량 : 115.41 kcal,소금(고운소금),0.8g
무침류,유채겉절이,열량 : 26.55 kcal,"유채(동초, 겨울초(개량종))",35g
무침류,유채겉절이,열량 : 26.55 kcal,파(대파),3g
무침류,유채겉절이,열량 : 26.55 kcal,젓(멸치액젓),2g
무침류,유채겉절이,열량 : 26.55 kcal,고춧가루,0.8g
무침류,유채겉절이,열량 : 26.55 kcal,참기름,0.8g
무침류,유채겉절이,열량 : 26.55 kcal,소금(굵은소금),0.5g
무침류,유채겉절이,열량 : 26.55 kcal,마늘,0.5g
무침류,유채겉절이,열량 : 26.55 kcal,깨(참깨),0.38g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,와인숙성돼지훈제,120g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,올리브유,1g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,마늘,1g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,맛술,0.5g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,소금(구운소금),0.1g
구이류,훈제삼겹살구이,열량 : 328.09 kcal,후추(검은통후추),0.02g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,가지,60g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,청경채,7g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,양파,7g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,새우살,5g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,마늘,5g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,굴소스,3g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,콩기름(대두유),3g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,당근,3g
볶음류,중화풍가지볶음,열량 : 64.1 kcal,깨(참깨),0.3g
무침류,모듬쌈,열량 : 21.25 kcal,"고추(풋고추(청고추, 개량종))",20g
무침류,모듬쌈,열량 : 21.25 kcal,상추,20g
무침류,모듬쌈,열량 : 21.25 kcal,오이,15g
무침류,모듬쌈,열량 : 21.25 kcal,당근,15g
무침류,모듬쌈,열량 : 21.25 kcal,깻잎,10g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,"닭고기(가슴살, 안심살)",100g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,고구마,35g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,양배추,30g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,양파,15g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,고추장,10g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,우유,10g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,깻잎,7g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,고춧가루,5g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,간장(양조간장),5g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,물엿(쌀물엿),5g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,당근,5g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,맛술,3g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,콩기름(대두유),3g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,참기름,1g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,마늘,1g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,소금(천일염),0.3g
볶음류,닭순살고추장볶음,열량 : 278.9 kcal,후추(검은색),0.02g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,큰느타리버섯(새송이버섯),40g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,육수(멸치육수),10g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,양파,10g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,간장,5g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,물엿(쌀물엿),5g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,참기름,2g
조림류,미니새송이버섯장조림,열량 : 51.72 kcal,마늘,1g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,꽁치,100g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,콩기름(대두유),2g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,밀가루,2g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,간장(재래간장),1g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,소금(천일염),0.3g
구이류,꽁치구이&amp;와사비장,열량 : 169.1 kcal,분말(와사비분말),0.3g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,삼치,100g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,콩기름(대두유),2g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,밀가루,2g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,간장(재래간장),1g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,소금(천일염),0.3g
구이류,삼치구이&amp;와사비장,열량 : 139.1 kcal,분말(와사비분말),0.3g
국류,조랭이떡만두국,열량 : 254.62 kcal,조랭이떡,60g
국류,조랭이떡만두국,열량 : 254.62 kcal,만두(고기만두),50g
국류,조랭이떡만두국,열량 : 254.62 kcal,달걀(전란),10g
국류,조랭이떡만두국,열량 : 254.62 kcal,"멸치(큰멸치, 대멸)",2g
국류,조랭이떡만두국,열량 : 254.62 kcal,파(대파),2g
국류,조랭이떡만두국,열량 : 254.62 kcal,다시마,1g
국류,조랭이떡만두국,열량 : 254.62 kcal,마늘,0.5g
국류,조랭이떡만두국,열량 : 254.62 kcal,소금(천일염),0.3g
국류,조랭이떡만두국,열량 : 254.62 kcal,김가루,0.3g
면류,장칼국수,열량 : 307 kcal,칼국수,80g
면류,장칼국수,열량 : 307 kcal,호박(애호박),25g
면류,장칼국수,열량 : 307 kcal,감자,25g
면류,장칼국수,열량 : 307 kcal,양파,10g
면류,장칼국수,열량 : 307 kcal,고추장,7g
면류,장칼국수,열량 : 307 kcal,표고버섯,7g
면류,장칼국수,열량 : 307 kcal,멸치,5g
면류,장칼국수,열량 : 307 kcal,마늘,5g
면류,장칼국수,열량 : 307 kcal,당근,5g
면류,장칼국수,열량 : 307 kcal,된장,3g
면류,장칼국수,열량 : 307 kcal,간장(죽염국간장),1g
면류,장칼국수,열량 : 307 kcal,다시마,1g
면류,장칼국수,열량 : 307 kcal,파(대파),1g
면류,장칼국수,열량 : 307 kcal,고추(청양고추),1g
면류,장칼국수,열량 : 307 kcal,고추(붉은고추(홍고추)),1g
면류,장칼국수,열량 : 307 kcal,후추,0.1g
튀김류,파닭,열량 : 254.24 kcal,닭고기(가슴),120g
튀김류,파닭,열량 : 254.24 kcal,튀김가루,20g
튀김류,파닭,열량 : 254.24 kcal,파(대파),10g
튀김류,파닭,열량 : 254.24 kcal,물엿(황물엿),5g
튀김류,파닭,열량 : 254.24 kcal,양파,5g
튀김류,파닭,열량 : 254.24 kcal,고추장(고추장소스),2g
튀김류,파닭,열량 : 254.24 kcal,간장,2g
튀김류,파닭,열량 : 254.24 kcal,콩기름(대두유),2g
튀김류,파닭,열량 : 254.24 kcal,깨소금,1g
튀김류,파닭,열량 : 254.24 kcal,마늘,1g
튀김류,파닭,열량 : 254.24 kcal,고춧가루(고운고춧가루),0.5g
튀김류,파닭,열량 : 254.24 kcal,소금(천일염),0.03g
무침류,양념고추지무침,열량 : 45.36 kcal,장아찌(고추장아찌),25g
무침류,양념고추지무침,열량 : 45.36 kcal,고추장(전통고추장),2g
무침류,양념고추지무침,열량 : 45.36 kcal,고춧가루,1g
무침류,양념고추지무침,열량 : 45.36 kcal,물엿,1g
무침류,양념고추지무침,열량 : 45.36 kcal,파(대파),1g
무침류,양념고추지무침,열량 : 45.36 kcal,마늘,1g
무침류,양념고추지무침,열량 : 45.36 kcal,깨소금,0.5g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,멥쌀(구분도미),60g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,"멸치(작은멸치, 지리)",3.5g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,콩기름(대두유),2g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,물엿(황물엿),2g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,김가루,2g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,설탕(백설탕),0.3g
밥류,잔멸치김가루주먹밥(소),열량 : 247.65 kcal,깨소금,0.3g
빵류,마늘빵(완),열량 : 339.2 kcal,마늘빵,80g
국류,사골감자국,열량 : 120.1 kcal,감자,140g
국류,사골감자국,열량 : 120.1 kcal,양파,20g
국류,사골감자국,열량 : 120.1 kcal,소잡뼈,15g
국류,사골감자국,열량 : 120.1 kcal,소사골,15g
국류,사골감자국,열량 : 120.1 kcal,된장,5g
국류,사골감자국,열량 : 120.1 kcal,파(대파),5g
국류,사골감자국,열량 : 120.1 kcal,소금(고운소금),1g
국류,사골감자국,열량 : 120.1 kcal,마늘,1g
무침류,포항초무침,열량 : 22.02 kcal,포항초,30g
무침류,포항초무침,열량 : 22.02 kcal,양파,10g
무침류,포항초무침,열량 : 22.02 kcal,식초(사과식초),1g
무침류,포항초무침,열량 : 22.02 kcal,소금(고운소금),1g
무침류,포항초무침,열량 : 22.02 kcal,간장,1g
무침류,포항초무침,열량 : 22.02 kcal,당근,1g
무침류,포항초무침,열량 : 22.02 kcal,깨(참깨),0.6g
무침류,포항초무침,열량 : 22.02 kcal,고춧가루,0.5g
무침류,포항초무침,열량 : 22.02 kcal,참기름,0.2g
무침류,포항초무침,열량 : 22.02 kcal,설탕(백설탕),0.1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,주꾸미,70g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,돼지고기(삼겹살),50g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,양배추,30g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,양파,15g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,깻잎순,10g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,당근,10g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,간장(양조간장),5g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,파(대파),5g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,고춧가루,3g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,콩기름(대두유),3g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,고추장,2g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,설탕(백설탕),2g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,마늘,2g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,맛술,1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,매실청,1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,참기름,1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,올리고당,1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,고추(풋고추(청고추)),1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,고추(붉은고추(홍고추)),1g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,생강,0.5g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,생강,0.3g
볶음류,주꾸미삼겹살볶음,열량 : 319.97 kcal,후추,0.1g
구이류,달걀말이,열량 : 129.03 kcal,달걀,80g
구이류,달걀말이,열량 : 129.03 kcal,파(쪽파),3g
구이류,달걀말이,열량 : 129.03 kcal,당근,3g
구이류,달걀말이,열량 : 129.03 kcal,콩기름(대두유),2g
구이류,달걀말이,열량 : 129.03 kcal,소금(맛소금),0.2g
구이류,달걀말이,열량 : 129.03 kcal,후추,0.1g
튀김류,방어순살강정,열량 : 169.63 kcal,방어살,90g
튀김류,방어순살강정,열량 : 169.63 kcal,튀김가루,5g
튀김류,방어순살강정,열량 : 169.63 kcal,물엿(황물엿),5g
튀김류,방어순살강정,열량 : 169.63 kcal,콩기름(대두유),3g
튀김류,방어순살강정,열량 : 169.63 kcal,고추장(고추장소스),2g
튀김류,방어순살강정,열량 : 169.63 kcal,간장,2g
튀김류,방어순살강정,열량 : 169.63 kcal,파(대파),2g
튀김류,방어순살강정,열량 : 169.63 kcal,깨소금,1g
튀김류,방어순살강정,열량 : 169.63 kcal,마늘,1g
튀김류,방어순살강정,열량 : 169.63 kcal,맛술,0.5g
튀김류,방어순살강정,열량 : 169.63 kcal,고춧가루(고운고춧가루),0.5g
튀김류,방어순살강정,열량 : 169.63 kcal,양파,0.5g
튀김류,방어순살강정,열량 : 169.63 kcal,소금(천일염),0.03g
볶음류,고구마닭볶음,열량 : 432.48 kcal,닭고기(성계),140g
볶음류,고구마닭볶음,열량 : 432.48 kcal,고구마,50g
볶음류,고구마닭볶음,열량 : 432.48 kcal,떡볶이떡,30g
볶음류,고구마닭볶음,열량 : 432.48 kcal,고추장(전통고추장),5g
볶음류,고구마닭볶음,열량 : 432.48 kcal,당근,5g
볶음류,고구마닭볶음,열량 : 432.48 kcal,간장,3g
볶음류,고구마닭볶음,열량 : 432.48 kcal,파(대파),3g
볶음류,고구마닭볶음,열량 : 432.48 kcal,고춧가루,2g
볶음류,고구마닭볶음,열량 : 432.48 kcal,물엿,2g
볶음류,고구마닭볶음,열량 : 432.48 kcal,참기름,1g
볶음류,고구마닭볶음,열량 : 432.48 kcal,설탕(백설탕),1g
볶음류,고구마닭볶음,열량 : 432.48 kcal,마늘,1g
볶음류,고구마닭볶음,열량 : 432.48 kcal,소금(천일염),0.3g
볶음류,고구마닭볶음,열량 : 432.48 kcal,깨소금,0.3g
볶음류,고구마닭볶음,열량 : 432.48 kcal,생강,0.2g
볶음류,고구마닭볶음,열량 : 432.48 kcal,건고추,0.1g
볶음류,고구마닭볶음,열량 : 432.48 kcal,후추(검은색),0.03g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,"명엽채(명태, 동태)",30g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,맛술,6g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,땅콩,5g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,간장,3g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,물엿,3g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,콩기름(대두유),2g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,마늘,2g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,깨(참깨),0.2g
볶음류,명엽채땅콩볶음,열량 : 163.96 kcal,후추,0.1g
밥류,팔보채덮밥,열량 : 356.67 kcal,멥쌀(구분도미),70g
밥류,팔보채덮밥,열량 : 356.67 kcal,홍합살,10g
밥류,팔보채덮밥,열량 : 356.67 kcal,오징어,10g
밥류,팔보채덮밥,열량 : 356.67 kcal,양배추,10g
밥류,팔보채덮밥,열량 : 356.67 kcal,양파,10g
밥류,팔보채덮밥,열량 : 356.67 kcal,찹쌀(백미),10g
밥류,팔보채덮밥,열량 : 356.67 kcal,죽순통조림(편),5g
밥류,팔보채덮밥,열량 : 356.67 kcal,새우살,5g
밥류,팔보채덮밥,열량 : 356.67 kcal,파프리카(적색파프리카),5g
