식품명,식재료코드
만두(우리밀닭만두),4231340001
만두(우리밀만두),4231350001
만두(우리밀쌀만두),4231360001
만두(우리밀왕만두),4231370001
만두(채소만두),4231380001
만두(채소호밀만두),4231390001
만두(칼슘강화잡채만두),4231400001
만두(클로렐라물만두),4231410001
만두(킹크릴물만두),4231420001
만두(피망잡채만두),4231430001
만두(피자만두),4231440001
만두(해물만두),4231450001
매끈이고둥파우치(골뱅이),4231460001
멸치볼,4231470001
미음,4231480001
미음(백미),4231490001
미음(칠분도미),4231500001
미음(현미),4231510001
미트볼,4231520001
미트볼/냉동,4231520002
미트볼(과일미트볼),4231530001
미트볼(닭고기미트볼),4231540001
미트볼(닭고기미트볼)/친환경,4231540002
미트볼(돼지고기미트볼),4231550001
미트볼(두부미트볼),4231560001
미트볼(버섯미트볼),4231570001
미트볼(쇠고기미트볼),4231580001
미트볼(연어미트볼),4231590001
미트볼(자장미트볼),4231600001
미트볼(치즈미트볼),4231610001
미트볼(치즈미트볼)/친환경,4231610002
미트볼(콩고기미트볼),4231620001
미트볼(파인미트볼),4231630001
미트볼(허브미트볼),4231640001
바비큐치킨,4231650001
바비큐치킨/친환경,4231650002
바비큐치킨/식품첨가물 미첨가,4231650003
버섯채소말이,4231660001
사골국물,4231670001
산적(갈비산적),4231680001
산적(고기산적),4231690001
산적(꼬치산적),4231700001
산적(두부갈비산적),4231710001
산적(떡산적),4231720001
산적(모둠산적),4231730001
산적(섭산적),4231740001
산적(황태갈비산적),4231750001
삼계탕,4231760001
새우가스,4231770001
새우가스(새우미니가스),4231780001
새우딤섬,4231790001
새우볼,4231800001
새우볼(새우치즈볼),4231810001
새우볼(통새우볼),4231820001
새우스틱,4231830001
생선가스,4231840001
생선가스(감자생선가스),4231850001
생선가스(멸치가스),4231860001
생선가스(연어가스),4231870001
생선가스(참치가스),4231880001
생선가스(치즈생선가스),4231890001
생선가스(치즈연어가스),4231900001
생선가스(카레생선가스),4231910001
생선가스(클로렐라생선가스),4231920001
생선튀김(가다랑어튀김),4231930001
생선튀김(가오리튀김),4231940001
생선튀김(가자미튀김),4231950001
생선튀김(달고기튀김),4231960001
생선튀김(대구살튀김),4231970001
생선튀김(도미튀김),4231980001
생선튀김(명태살튀김),4231990001
생선튀김(민어튀김),4232000001
생선튀김(붕장어튀김),4232010001
생선튀김(생선채소튀김),4232020001
생선튀김(아귀튀김),4232030001
생선튀김(장어튀김),4232040001
생선튀김(전갱이튀김),4232050001
생선튀김(참다랑어튀김),4232060001
생선튀김(카레생선튀김),4232070001
생선튀김(학꽁치튀김),4232080001
쇠고기가스,4232090001
쇠고기가스/친환경,4232090002
쇠고기육개장,4232100001
수제치킨텐더,4232110001
순대,4232120001
순대/통,4232120002
순대/국밥용,4232120003
순대/슬라이스,4232120004
순대(고기순대),4232130001
순대(김치순대),4232140001
순대(누드순대),4232150001
순대(누드순대)/슬라이스,4232150002
순대(누드찰순대),4232160001
순대(땡초순대),4232170001
순대(렌틸콩순대),4232180001
순대(매운순대),4232190001
순대(미니방울순대),4232200001
"순대(방울순대, 비엔나순대)",4232210001
순대(백순대),4232220001
순대(오곡찰순대),4232230001
순대(찰순대),4232240001
순대(찰순대)/통,4232240002
순대(찰순대)/슬라이스,4232240003
순대(채소순대),4232250001
순살바비큐,4232260001
순살치킨,4232270001
스테이크/양파떡갈비맛,4232280001
스테이크/반죽,4232280002
스테이크(갈비스테이크),4232290001
스테이크(게살크림스테이크),4232300001
스테이크(견과스테이크),4232310001
스테이크(고구마치즈햄버그스테이크),4232320001
스테이크(고구마햄버그스테이크),4232330001
스테이크(고등어햄버그스테이크),4232340001
스테이크(고칼슘햄버그스테이크),4232350001
스테이크(고칼슘햄버그스테이크)/친환경,4232350002
스테이크(과일햄버그스테이크),4232360001
스테이크(과일햄버그스테이크)/친환경,4232360002
스테이크(김치햄버그스테이크),4232370001
스테이크(김치햄버그스테이크)/친환경,4232370002
스테이크(까르보나라스테이크),4232380001
스테이크(날치알햄버그스테이크),4232390001
스테이크(담양떡갈비스테이크),4232400001
스테이크(더덕스테이크),4232410001
스테이크(데리야끼스테이크),4232420001
스테이크(두부스테이크),4232430001
스테이크(두부스테이크)/친환경,4232430002
스테이크(두부치즈햄버그스테이크),4232440001
스테이크(두부햄버그스테이크),4232450001
스테이크(떡햄버그스테이크),4232460001
스테이크(마늘햄버그스테이크),4232470001
스테이크(마늘햄버그스테이크)/친환경,4232470002
스테이크(미니떡스테이크),4232480001
스테이크(미니햄버그스테이크),4232490001
스테이크(미니햄버그스테이크)/친환경,4232490002
스테이크(버섯스테이크),4232500001
스테이크(버섯스테이크)/친환경,4232500002
스테이크(볼스테이크),4232510001
스테이크(설로인스테이크),4232520001
스테이크(쇠고기햄버그스테이크),4232530001
스테이크(쇠고기햄버그스테이크)/친환경,4232530002
스테이크(소스포함 햄버그스테이크),4232540001
스테이크(소스포함 햄버그스테이크)/친환경,4232540002
스테이크(수제햄버그스테이크),4232550001
스테이크(시리얼햄버그스테이크),4232560001
스테이크(시리얼햄버그스테이크)/친환경,4232560002
스테이크(안동식스테이크)/떡갈비맛,4232570001
스테이크(안심햄버그스테이크),4232580001
스테이크(안심햄버그스테이크)/친환경,4232580002
스테이크(언양식갈비스테이크),4232590001
스테이크(연어스테이크),4232600001
스테이크(연어스테이크)/구이용,4232600002
"스테이크(연어스테이크)/껍질제거(깐것), 어슷썰기",4232600003
스테이크(오곡햄버그스테이크),4232610001
스테이크(오곡햄버그스테이크)/친환경,4232610002
스테이크(오리스테이크),4232620001
스테이크(찹스테이크),4232630001
스테이크(채소햄버그스테이크),4232640001
스테이크(채소햄버그스테이크)/친환경,4232640002
스테이크(치즈견과스테이크),4232650001
스테이크(치즈햄버그스테이크),4232660001
스테이크(치즈햄버그스테이크)/친환경,4232660002
스테이크(치킨미니햄버그스테이크),4232670001
스테이크(치킨미니햄버그스테이크)/친환경,4232670002
스테이크(치킨스테이크),4232680001
스테이크(치킨햄버그스테이크),4232690001
스테이크(치킨햄버그스테이크)/친환경,4232690002
스테이크(콩고기스테이크),4232700001
스테이크(콩고기스테이크)/친환경,4232700002
스테이크(통닭다리스테이크),4232710001
스테이크(통등심스테이크),4232720001
스테이크(표고햄버그스테이크),4232730001
스테이크(피자햄버그스테이크),4232740001
스테이크(피자햄버그스테이크)/친환경,4232740002
스테이크(한우스테이크)/반죽,4232750001
스테이크(햄버그스테이크),4232760001
스테이크(햄버그스테이크)/친환경,4232760002
스테이크(햄버그스테이크)/떡갈비맛,4232760003
스테이크(햄버그스테이크)/반죽,4232760004
스테이크(해물햄버그스테이크),4232770001
스테이크(해물햄버그스테이크)/친환경,4232770002
스테이크(햄버거스테이크),4232780001
스테이크(허브스테이크),4232790001
스테이크(호박햄버그스테이크),4232800001
스테이크(호박햄버그스테이크)/친환경,4232800002
스테이크(흑미햄버그스테이크),4232810001
스테이크(흑미햄버그스테이크)/친환경,4232810002
스튜레토르트,4232820001
수프(감자수프),4232830001
수프(검은콩수프),4232840001
수프(단호박수프),4232850001
수프(당근수프),4232860001
수프(브로콜리수프),4232870001
수프(쇠고기수프),4232880001
수프(쇠고기채소수프),4232890001
수프(양송이수프),4232900001
수프(양송이수프)/조리한것,4232900002
수프(양파수프),4232910001
수프(양파수프)/조리한것,4232910002
수프(옥수수수프),4232920001
수프(완두콩수프),4232930001
수프(채소수프),4232940001
수프(콩소메),4232950001
수프(콩소메)/조리한것,4232950002
쌀가스,4232960001
애플볼,4232970001
연어파우치,4232980001
오야꼬동,4232990001
오징어가스,4233000001
오징어가스(오징어미니가스),4233010001
오징어가스(파래오징어가스),4233020001
오징어바,4233030001
오징어볼,4233040001
오징어치즈롤,4233050001
오징어치즈볼,4233060001
완자,4233070001
완자(갈비완자),4233080001
완자(갈비완자)/친환경,4233080002
완자(낙지완자),4233090001
완자(날치알고기완자),4233100001
완자(날치알고기완자)/친환경,4233100002
완자(닭고기완자),4233110001
완자(닭고기완자)/친환경,4233110002
완자(돼지완자),4233120001
완자(돼지완자)/친환경,4233120002
완자(두부완자),4233130001
완자(두부완자)/친환경,4233130002
완자(두부해물완자),4233140001
완자(떡새우완자),4233150001
완자(떡오징어완자),4233160001
완자(불고기완자),4233170001
완자(불고기완자)/친환경,4233170002
완자(새우완자),4233180001
완자(쇠고기완자),4233190001
완자(오징어완자),4233200001
완자(채소완자),4233210001
완자(해물완자),4233220001
유부보쌈,4233230001
전(감자전),4233240001
전(김치전),4233250001
전(김치피자전),4233260001
전(깻잎전),4233270001
전(네모두부전),4233280001
전(녹두전),4233290001
전(돈육전),4233300001
전(돈육전)/친환경,4233300002
전(돈육전)/식품첨가물 미첨가,4233300003
전(동태전),4233310001
전(두부전),4233320001
전(버섯고기전),4233330001
전(부추전),4233340001
전(쇠고기전),4233350001
전(어묵전),4233360001
전(옥수수전),4233370001
전(파전),4233380001
전(해물육원전),4233390001
전(해물전),4233400001
전(호박전),4233410001
전병(김치메밀전병),4233420001
전병(메밀전병),4233430001
전병(밀전병),4233440001
죽(게살죽),4233450001
죽(고구마타락죽),4233460001
죽(군밤죽),4233470001
죽(백미죽),4233480001
죽(쇠고기버섯죽),4233490001
죽(옥수수죽레토르트),4233500001
죽(율무죽),4233510001
죽(잣죽),4233520001
죽(전복죽),4233530001
죽(참깨죽),4233540001
죽(참치죽),4233550001
죽(참치죽레토르트),4233560001
죽(채소죽),4233570001
죽(칠분도미죽),4233580001
죽(콩나물죽),4233590001
죽(팥새알죽),4233600001
죽(팥죽),4233610001
죽(팥죽레토르트),4233620001
죽(현미죽),4233630001
죽(호박죽),4233640001
죽(호박죽레토르트),4233650001
죽(흑임자두부죽),4233660001
찜닭,4233670001
참치볼,4233680001
찹쌀꿔바로우,4233690001
채소치즈볼,4233700001
춘권,4233710001
춘권(고구마춘권),4233720001
춘권(사과춘권),4233730001
춘권(참치치즈말이춘권),4233740001
춘권(채소춘권),4233750001
치즈볼,4233760001
치즈스틱,4233770001
치킨가스,4233780001
치킨가스/친환경,4233780002
치킨가스(밥치킨가스),4233790001
치킨가스(수제순살치킨가스),4233800001
치킨가스(치즈치킨가스),4233810001
치킨가스(치킨카레가스),4233820001
치킨가스(치킨카레가스)/친환경,4233820002
치킨가스(코돈부르(치킨)),4233830001
치킨스틱,4233840001
치킨치즈롤,4233850001
치킨텐더,4233860001
치킨텐더스틱,4233870001
칼슘꿔바로우,4233880001
콩고기/치킨맛,4233890001
콩고기가스,4233900001
콩국물,4233910001
콩국물/친환경,4233910002
크로켓,4233920001
크로켓(감자치즈크로켓),4233930001
크로켓(감자크로켓),4233940001
크로켓(감자형크로켓),4233950001
크로켓(고구마크로켓),4233960001
크로켓(김치크로켓),4233970001
크로켓(녹차베이컨크로켓),4233980001
크로켓(단호박크로켓),4233990001
크로켓(링크로켓),4234000001
크로켓(블루베리크로켓),4234010001
크로켓(쇠고기크로켓),4234020001
크로켓(어묵크로켓),4234030001
크로켓(오징어크로켓),4234040001
크로켓(옥수수크로켓),4234050001
크로켓(장어크로켓),4234060001
크로켓(채소형크로켓),4234070001
크로켓(카레크로켓),4234080001
크로켓(콩고기크로켓),4234090001
크로켓(콩고기크로켓)/국산,4234090002
크로켓(콩고기크로켓)/친환경,4234090003
크로켓(크림스파케티크로켓),4234100001
크로켓(크림형크로켓),4234110001
크리스피돈육강정,4234120001
크리스피치킨,4234130001
크림수프,4234140001
크림수프/조리한것,4234140002
크림수프(마늘크림수프),4234150001
크림수프(아스파라거스크림수프),4234160001
클로렐라꿔바로우,4234170001
탄두리치킨,4234180001
탕수어,4234190001
탕수육,4234200001
탕수육/친환경,4234200002
탕수육/인절미맛,4234200003
탕수육(갈릭치킨탕수육),4234210001
탕수육(강황탕수육),4234220001
탕수육(검은콩고기탕수육),4234230001
