나이,성별,신장,체중,활동량계수,BMR,에너지 섭취량(Kcal),일일 칼로리 잉여/적자
76.0,1.0,171.8,70.0,1.0,1978.4528000000003,1294.6503179426816,-683.8024820573187
69.0,2.0,150.7,50.1,1.0,1440.2279999999998,1159.3026492908507,-280.92535070914914
80.0,2.0,145.6,52.5,1.15,1581.9244,1311.318369912502,-270.6060300874981
72.0,1.0,154.3,62.6,1.0,1804.4088000000002,1437.6944077628737,-366.7143922371265
76.0,1.0,162.4,62.6,1.0,1809.9964000000002,1368.951615057286,-441.04478494271416
72.0,1.0,159.7,49.8,1.0,1629.8991999999998,1164.5249194288108,-465.37428057118905
71.0,2.0,143.6,57.4,1.0,1443.1899999999996,847.3857336888211,-595.8042663111785
75.0,1.0,162.7,52.7,1.0,1663.6362,1090.8647605147426,-572.7714394852574
73.0,2.0,150.4,46.0,1.15,1600.4035999999996,1479.4083620330948,-120.99523796690482
80.0,1.0,171.9,56.7,1.0,1729.2694000000001,1162.9230926840933,-566.3463073159069
65.0,1.0,171.7,60.3,1.0,1928.4162000000001,1380.322852068086,-548.0933479319142
73.0,2.0,151.0,44.8,1.0,1365.158,1323.3089411245396,-41.84905887546029
80.0,2.0,153.6,54.8,1.0,1429.264,965.2603503699592,-464.00364963004074
80.0,1.0,160.3,56.0,1.15,1918.9296199999999,1620.215296318745,-298.7143236812549
76.0,2.0,162.1,58.6,1.15,1812.9832999999999,1747.3123573231746,-65.67094267682523
52.0,1.0,178.1,72.0,1.0,2272.9876,1742.217755413407,-530.7698445865929
55.0,1.0,168.7,80.2,1.15,2652.080279999999,2385.966275988489,-266.11400401151013
62.0,1.0,166.0,81.0,1.0,2255.586,1937.869012677228,-317.71698732277173
53.0,2.0,157.3,56.6,1.0,1659.5439999999999,1193.2046526236788,-466.33934737632103
64.0,2.0,156.7,62.2,1.0,1631.5939999999998,1269.8244387612413,-361.76956123875857
43.0,1.0,180.0,98.6,1.0,2792.216,2346.794311153023,-445.42168884697685
39.0,2.0,156.7,63.1,1.0,1812.7679999999998,1634.723100097223,-178.0448999027767
60.0,2.0,161.1,54.2,1.0,1616.2980000000002,1493.527826474475,-122.77017352552525
57.0,2.0,162.1,64.6,1.0,1741.632,1225.3038236341015,-516.3281763658986
48.0,1.0,170.2,56.8,1.0,2026.6471999999999,1687.6894316009043,-338.9577683990956
44.0,2.0,153.1,57.2,1.0,1696.8579999999997,1488.2951512226246,-208.56284877737517
46.0,1.0,182.6,73.1,1.15,2694.2001899999996,2224.567601353969,-469.6325886460304
27.0,2.0,159.6,54.5,1.0,1836.2459999999999,1250.6724782159554,-585.5735217840445
47.0,2.0,148.1,45.4,1.15,1754.4024999999997,1486.7080543323584,-267.6944456676413
76.0,1.0,158.1,55.2,1.0,1669.0596,1679.0549922014782,9.995392201478126
52.0,1.0,174.1,72.5,1.15,2573.29639,2259.925598670664,-313.37079132933604
40.0,2.0,152.6,57.3,1.0,1721.804,1640.668746035794,-81.13525396420619
42.0,1.0,161.6,60.5,1.0,2096.2886,1510.333327921311,-585.955272078689
64.0,2.0,140.6,52.3,1.0,1422.0439999999999,1382.2780024706706,-39.7659975293293
71.0,1.0,161.8,60.3,1.15,2092.6826699999997,1951.3001453689776,-141.38252463102208
75.0,2.0,152.0,62.1,1.0,1520.5259999999998,1140.9578740829609,-379.56812591703897
45.0,2.0,154.6,68.0,1.26,2259.23376,2066.630098383113,-192.60366161688717
34.0,2.0,156.5,44.0,1.0,1667.09,1637.6038622399522,-29.486137760047768
33.0,1.0,170.7,83.4,1.0,2595.5012,2636.5742287292146,41.07302872921446
75.0,1.0,164.8,54.8,1.0,1708.3788,1789.2152028352878,80.8364028352878
43.0,1.0,173.4,89.7,1.0,2615.0034,1945.2070668008544,-669.7963331991457
45.0,2.0,166.0,67.2,1.0,1877.2019999999998,1394.0710859234368,-483.13091407656293
72.0,2.0,151.4,55.4,1.0,1474.188,900.6714892437517,-573.5165107562484
72.0,2.0,148.7,50.0,1.15,1636.1762999999999,1068.5638379881366,-567.6124620118633
80.0,2.0,152.2,56.2,1.0,1432.204,1142.355978088692,-289.848021911308
71.0,1.0,164.8,53.8,1.0,1730.5888,1194.8723257508805,-535.7164742491195
78.0,1.0,163.3,51.9,1.0,1625.5558,1390.9453416658314,-234.6104583341687
71.0,2.0,159.2,56.7,1.0,1549.8939999999998,1345.8025951274528,-204.09140487254695
61.0,1.0,163.9,71.4,1.0,2101.0484,2126.5270274479917,25.478627447991585
74.0,1.0,172.2,62.1,1.15,2161.56253,1887.3280831372188,-274.2344468627814
80.0,1.0,162.2,54.3,1.15,1899.6158299999997,1827.7544526038253,-71.86137739617448
69.0,2.0,156.3,56.2,1.15,1787.0955,1357.837038616955,-429.25846138304496
43.0,1.0,170.6,66.0,1.0,2222.8276,1827.715717685164,-395.11188231483607
59.0,2.0,165.9,68.4,1.0,1790.9679999999998,1866.2057339622645,75.23773396226466
73.0,1.0,167.0,65.0,1.0,1901.592,1781.2633112832293,-120.32868871677078
66.0,2.0,142.3,47.0,1.15,1591.9107,1178.957266707358,-412.9534332926419
80.0,1.0,152.5,50.0,1.15,1760.7484999999997,1740.1424992257475,-20.606000774252152
68.0,2.0,158.7,67.5,1.0,1668.0819999999999,1241.8887168824745,-426.1932831175254
57.0,2.0,153.4,51.4,1.0,1554.9180000000001,1289.6759280936938,-265.24207190630636
79.0,2.0,153.2,50.8,1.0,1395.83,976.3746094354254,-419.4553905645745
63.0,1.0,168.6,71.8,1.0,2113.7136,1565.558675817517,-548.154924182483
44.0,2.0,173.3,72.8,1.15,2280.4609,1761.8807551326065,-518.5801448673935
74.0,2.0,149.2,58.1,1.0,1469.6679999999997,1138.3115601990353,-331.3564398009644
33.0,2.0,157.3,74.9,1.0,1969.032,1565.6882068835585,-403.3437931164415
69.0,1.0,167.6,70.2,1.0,2025.6816000000001,1559.8998468132252,-465.78175318677495
68.0,2.0,151.8,59.5,1.15,1791.9561999999996,1440.1605418086972,-351.79565819130244
76.0,1.0,172.9,58.6,1.0,1803.0144,1396.4901738007654,-406.5242261992346
40.0,2.0,161.3,81.6,1.0,2012.4139999999998,1875.697795152912,-136.71620484708774
43.0,1.0,176.7,72.0,1.0,2351.2032,2075.4299812009904,-275.77321879900956
75.0,1.0,163.9,69.7,1.0,1940.5814,1535.9560951932997,-404.62530480670034
73.0,2.0,162.8,52.1,1.0,1519.154,1137.0133990101606,-382.1406009898394
68.0,1.0,159.7,57.3,1.26,2248.424092,1547.3197144144142,-701.104377585586
72.0,2.0,145.5,48.3,1.0,1364.898,1449.2175337837837,84.31953378378375
74.0,2.0,157.1,49.8,1.0,1449.3339999999998,1261.353195372256,-187.98080462774374
62.0,1.0,161.7,59.2,1.0,1885.5452,1945.894261893532,60.34906189353205
77.0,1.0,174.9,54.2,1.0,1734.2724,1626.4844663324138,-107.78793366758623
21.0,2.0,160.2,48.6,1.0,1826.8379999999997,1642.641816269419,-184.19618373058074
80.0,2.0,146.3,40.4,1.15,1457.5243,1280.3452330247635,-177.17906697523654
61.0,2.0,145.0,51.5,1.15,1697.4409999999998,1647.316033084425,-50.12496691557476
76.0,2.0,150.5,48.6,1.0,1376.366,746.780616679736,-629.585383320264
58.0,1.0,172.3,71.1,1.15,2479.3315700000003,2039.1392774345463,-440.19229256545395
48.0,2.0,160.1,64.3,1.0,1786.494,1546.8892510103244,-239.6047489896755
46.0,2.0,163.9,59.6,1.0,1783.9099999999999,1415.4894334917,-368.42056650829977
51.0,2.0,160.5,75.8,1.0,1876.3079999999998,1502.376577037055,-373.9314229629447
29.0,2.0,159.9,48.9,1.15,2014.9746999999998,1680.195535307732,-334.77916469226784
24.0,2.0,161.1,68.7,1.0,2000.778,1447.2971381581472,-553.4808618418529
80.0,2.0,148.2,54.0,1.0,1382.572,1320.118222222222,-62.45377777777799
32.0,1.0,166.1,60.5,1.0,2215.8706,1484.7229592066803,-731.1476407933199
80.0,2.0,138.8,48.8,1.0,1265.6560000000002,1251.8002912330571,-13.855708766943053
47.0,1.0,168.4,81.0,1.15,2741.09586,2068.010006231472,-673.0858537685281
52.0,1.0,175.2,92.3,1.0,2580.3122,1843.6747499759288,-736.6374500240711
50.0,2.0,155.5,65.6,1.0,1751.446,1491.6854629833622,-259.7605370166377
49.0,2.0,164.7,56.7,1.15,2000.8091,1647.4815446317896,-353.32755536821037
50.0,2.0,155.2,51.7,1.15,1860.7635999999998,1262.545147863248,-598.2184521367517
61.0,2.0,157.2,80.8,1.0,1830.05,1252.2723009514707,-577.7776990485293
34.0,1.0,177.3,101.2,1.0,2904.7828000000004,2383.9127818782263,-520.8700181217741
50.0,1.0,177.3,85.0,1.26,3094.9166080000005,2607.7899484199065,-487.12665958009393
42.0,1.0,172.3,66.5,1.15,2547.6476700000003,2251.924750916616,-295.7229190833841
42.0,2.0,157.2,47.9,1.15,1891.8383999999999,1789.3113826381916,-102.52701736180825
54.0,2.0,164.5,54.7,1.15,1943.0612999999998,1979.2224334493856,36.161133449385716
75.0,2.0,164.1,53.4,1.0,1526.94,819.3423263431541,-707.5976736568459
58.0,1.0,160.4,66.8,1.0,2037.5664,1629.416067741467,-408.1503322585329
45.0,2.0,162.8,56.7,1.0,1755.69,1395.0993690963935,-360.59063090360655
70.0,1.0,161.3,63.5,1.0,1875.5598,1626.51388953733,-249.04591046267
43.0,1.0,173.3,73.9,1.15,2679.7171699999994,2113.2547633252784,-566.462406674721
43.0,2.0,164.3,69.7,1.15,2178.8615,1665.3828975090212,-513.4786024909788
73.0,1.0,161.7,60.9,1.0,1807.7622000000001,1863.2103976760052,55.448197676005066
65.0,2.0,164.3,66.1,1.0,1716.3639999999998,1089.5935168093106,-626.7704831906892
80.0,1.0,168.7,58.8,1.0,1745.4132,1602.2562623041165,-143.15693769588347
44.0,2.0,158.3,50.7,1.26,2095.9606,1460.3584571757842,-635.6021428242157
57.0,2.0,160.9,62.8,1.0,1716.0720000000001,1203.6019010789416,-512.4700989210585
71.0,2.0,159.7,58.1,1.0,1566.6279999999997,1452.7991695794176,-113.82883042058211
80.0,2.0,164.2,67.0,1.0,1620.412,1211.990678682171,-408.4213213178291
80.0,1.0,171.0,84.6,1.0,2168.3019999999997,2022.053418318958,-146.24858168104174
70.0,1.0,165.2,69.5,1.0,1992.0642000000003,1601.3193183673473,-390.744881632653
42.0,1.0,187.8,75.8,1.15,2813.9888200000005,2089.3737508767767,-724.6150691232237
42.0,2.0,148.4,50.6,1.0,1614.78,1638.4455390455942,23.665539045594187
54.0,1.0,166.5,84.4,1.0,2388.6180000000004,1993.4171916427108,-395.2008083572896
32.0,2.0,161.3,79.6,1.0,2048.974,1379.3290943727652,-669.644905627235
56.0,2.0,147.2,47.2,1.15,1704.0735999999995,1207.5481223068582,-496.5254776931413
36.0,2.0,153.1,46.8,1.46,2367.5888399999994,1827.6369493746747,-539.9518906253247
50.0,2.0,156.8,62.1,1.15,1986.0675999999996,1391.3318517629496,-594.7357482370501
70.0,2.0,153.7,69.1,1.0,1632.9379999999999,1434.6672617148474,-198.27073828515245
40.0,2.0,156.6,49.8,1.0,1680.6439999999998,1420.7701019862177,-259.8738980137821
43.0,2.0,162.8,70.8,1.0,1901.4859999999999,1358.0236074426048,-543.4623925573951
40.0,2.0,167.0,58.2,1.0,1834.772,1727.2760637558104,-107.49593624418958
74.0,1.0,167.1,71.0,1.15,2292.75384,1566.808480257217,-725.9453597427828
68.0,2.0,154.4,56.4,1.0,1532.9679999999998,1197.9172806094543,-335.0507193905455
69.0,1.0,172.9,72.9,1.15,2411.15851,1874.958400265332,-536.2001097346681
62.0,1.0,166.9,75.1,1.0,2166.5733999999998,1450.4783414864207,-716.095058513579
65.0,1.0,173.1,72.1,1.0,2123.7086,2110.5970199453764,-13.111580054623573
61.0,2.0,164.3,48.3,1.15,1824.1318999999999,1673.2358058623472,-150.89609413765265
56.0,1.0,173.5,84.1,1.0,2402.5570000000002,1753.2077410028987,-649.3492589971015
69.0,1.0,171.5,76.6,1.15,2470.1679999999997,2260.1999999206905,-209.96800007930915
58.0,1.0,162.9,70.8,1.0,2114.6964,1549.4077650953118,-565.288634904688
54.0,1.0,172.0,58.1,1.15,2277.7354499999997,1914.723171895545,-363.0122781044547
63.0,2.0,161.7,72.0,1.15,2043.7112999999995,1775.43169322041,-268.2796067795896
32.0,2.0,164.9,52.6,1.26,2261.6626,1578.67432162029,-682.9882783797102
58.0,1.0,170.3,72.2,1.0,2176.9008000000003,1669.6109367833014,-507.2898632166989
57.0,2.0,151.9,53.6,1.15,1805.2934999999998,1515.012348853429,-290.28115114657066
27.0,1.0,167.9,67.0,1.15,2672.44216,2151.6901243247144,-520.7520356752857
62.0,2.0,157.7,66.1,1.15,1953.7176999999995,1657.2396947673824,-296.4780052326171
19.0,1.0,157.1,53.9,1.15,2441.9796899999997,1885.1794458739928,-556.8002441260069
45.0,2.0,160.6,58.0,1.15,2008.2113999999995,1400.3665504981575,-607.844849501842
32.0,2.0,162.8,56.4,1.0,1842.712,1138.3908640065192,-704.3211359934808
47.0,1.0,167.3,56.6,1.0,2017.3468000000003,1966.3365896038813,-51.010210396118964
53.0,1.0,165.1,52.3,1.0,1879.8826000000001,1734.974869185026,-144.90773081497423
50.0,2.0,172.3,64.2,1.15,2138.0815000000002,1704.3798761454086,-433.7016238545916
61.0,2.0,163.2,60.0,1.0,1678.9219999999998,1084.6981189867276,-594.2238810132721
60.0,1.0,163.5,63.5,1.0,1982.731,1974.5197852402,-8.211214759799986
63.0,2.0,159.4,64.5,1.0,1679.634,1464.7417593087766,-214.89224069122338
58.0,1.0,176.4,72.5,1.15,2530.3888099999995,2609.9050537682383,79.51624376823884
71.0,2.0,156.3,60.7,1.0,1566.2800000000002,1297.7570239020447,-268.5229760979555
53.0,1.0,166.9,52.5,1.15,2153.15751,2099.2553370799083,-53.90217292009174
54.0,2.0,153.3,59.1,1.0,1646.9940000000001,1027.015092413906,-619.9789075860942
79.0,2.0,144.5,40.6,1.0,1237.196,804.9652199339253,-432.23078006607466
51.0,2.0,162.9,62.7,1.15,2036.5448999999996,1941.3743346877384,-95.17056531226126
56.0,1.0,168.6,82.2,1.0,2345.8876000000005,2104.463255458996,-241.4243445410043
67.0,2.0,154.3,52.0,1.0,1497.968,1316.185380793215,-181.78261920678506
73.0,1.0,158.2,53.4,1.0,1669.5511999999999,1090.0183059618994,-579.5328940381005
69.0,2.0,155.1,71.6,1.0,1673.4119999999998,1087.3651027729013,-586.0468972270985
76.0,1.0,167.5,67.0,1.0,1907.5200000000002,1992.936570236111,85.41657023611083
75.0,2.0,150.9,48.9,1.0,1388.988,918.4060568331848,-470.5819431668152
76.0,1.0,162.5,59.3,1.0,1758.0330000000001,1526.5182644487406,-231.5147355512595
68.0,2.0,163.1,57.6,1.15,1865.8482999999997,1397.7749613553658,-468.07333864463385
80.0,1.0,164.8,63.3,1.0,1795.9638,1846.836015149856,50.87221514985595
76.0,2.0,148.9,54.8,1.15,1661.8732999999997,986.2214181042712,-675.6518818957286
78.0,1.0,165.7,56.0,1.0,1703.7372,1102.39365044686,-601.3435495531401
54.0,1.0,179.1,92.1,1.15,2943.87479,2673.0859029456683,-270.78888705433155
67.0,1.0,157.2,48.0,1.15,1877.2108799999999,1881.3010089487373,4.0901289487374015
80.0,1.0,175.8,69.8,1.0,1958.7347999999997,1581.4855479245864,-377.2492520754133
59.0,2.0,161.4,53.3,1.15,1867.5597999999995,1959.435243238972,91.87544323897237
57.0,1.0,164.4,66.4,1.0,2062.3164,1682.553285793035,-379.76311420696516
27.0,1.0,159.7,54.3,1.15,2389.19233,1840.85956621694,-548.3327637830598
74.0,1.0,165.0,67.1,1.0,1914.681,1524.0360463071986,-390.64495369280144
49.0,1.0,173.8,64.7,1.0,2162.2318,1959.7251801290597,-202.5066198709403
78.0,2.0,148.5,58.3,1.0,1438.8179999999998,1289.3076225336015,-149.51037746639827
67.0,2.0,159.8,52.6,1.15,1791.3866,1801.5342499999997,10.147649999999658
50.0,2.0,161.8,69.5,1.15,2107.4662,1530.2662844309384,-577.1999155690614
67.0,1.0,166.1,71.0,1.15,2353.2584399999996,2400.824766676094,47.56632667609438
76.0,2.0,150.7,58.5,1.0,1470.482,1510.1629999999998,39.68099999999981
72.0,1.0,160.0,63.9,1.15,2137.85035,1889.1214417381068,-248.72890826189337
75.0,2.0,152.7,57.0,1.15,1724.1902999999998,1322.2582241533564,-401.93207584664333
64.0,1.0,162.1,43.8,1.15,1859.3620399999995,1618.427881526983,-240.93415847301662
64.0,2.0,153.7,64.0,1.0,1626.6619999999998,1563.7653351769195,-62.8966648230803
71.0,1.0,169.8,65.5,1.0,1943.7158,1262.224872358137,-681.490927641863
65.0,2.0,161.1,51.5,1.15,1804.2198999999998,1796.2099683582833,-8.009931641716548
74.0,2.0,161.7,75.5,1.0,1723.2819999999997,987.0752,-736.2067999999997
57.0,1.0,171.5,71.7,1.15,2494.87515,2487.895157343373,-6.979992656627019
74.0,2.0,157.7,74.0,1.0,1680.2019999999998,1254.259707142857,-425.9422928571428
70.0,1.0,160.0,56.5,1.15,2021.5162500000001,1489.668559631711,-531.847690368289
79.0,1.0,170.1,61.6,1.15,2091.73294,1416.6124170436528,-675.120522956347
80.0,1.0,167.4,61.7,1.15,2067.27801,2017.4372505146928,-49.84075948530722
80.0,1.0,173.6,71.5,1.0,1973.9105999999997,1794.7727632353103,-179.13783676468938
80.0,2.0,147.7,50.1,1.0,1342.4379999999999,1306.79709785346,-35.64090214653993
80.0,1.0,168.8,59.8,1.15,2041.2022199999997,1838.991963333693,-202.21025666630658
70.0,1.0,164.5,64.9,1.0,1915.101,1875.552534918083,-39.54846508191713
68.0,2.0,157.3,73.3,1.0,1712.2060000000001,1391.4310938689164,-320.77490613108375
62.0,1.0,171.3,67.3,1.0,2066.2178,1335.8589588235295,-730.3588411764704
75.0,2.0,152.3,60.8,1.15,1761.7539,1030.3543381892307,-731.3995618107692
78.0,2.0,153.4,60.0,1.15,1741.5965999999996,1223.621580102864,-517.9750198971356
77.0,1.0,167.6,67.8,1.0,1911.2576,1608.0627099174924,-303.1948900825075
71.0,1.0,176.0,80.8,1.26,2801.7522400000003,2899.573147493896,97.8209074938959
62.0,2.0,150.2,65.4,1.0,1628.176,1125.7889767970985,-502.38702320290145
29.0,1.0,173.2,74.5,1.46,3480.658012,2995.753024223293,-484.904987776707
50.0,1.0,167.1,90.7,1.0,2530.2086,1894.5793927998257,-635.6292072001743
62.0,2.0,150.2,61.9,1.0,1595.4159999999997,1530.8085413205372,-64.60745867946252
49.0,2.0,153.7,54.6,1.0,1642.328,1272.5054624142135,-369.82253758578645
60.0,2.0,158.0,71.4,1.0,1754.784,1276.2940376183008,-478.48996238169934
56.0,2.0,144.5,59.1,1.0,1569.2859999999998,956.597747439708,-612.6882525602919
61.0,2.0,160.2,44.3,1.0,1510.1899999999998,983.834537268069,-526.3554627319309
63.0,2.0,159.9,59.5,1.0,1636.464,928.186695010339,-708.2773049896609
76.0,2.0,145.2,43.3,1.15,1507.196,906.3579291664888,-600.8380708335111
71.0,1.0,164.2,66.9,1.0,1935.7721999999999,1551.697168380512,-384.07503161948785
63.0,2.0,145.9,48.6,1.0,1432.8,982.4083141364516,-450.39168586354833
54.0,1.0,173.4,70.0,1.15,2504.15136,1998.409153956865,-505.74220604313473
54.0,1.0,171.1,77.0,1.0,2295.7056000000002,1595.9308655694886,-699.7747344305117
67.0,1.0,165.5,67.6,1.0,1992.0439999999999,1343.0901335449594,-648.9538664550405
71.0,1.0,160.6,72.8,1.0,2010.2156,1319.8614590949817,-690.3541409050183
63.0,2.0,156.1,61.6,1.0,1628.532,1315.4961150249676,-313.03588497503233
54.0,1.0,165.5,71.9,1.0,2184.347,1823.2229743146077,-361.12402568539255
62.0,2.0,155.9,54.0,1.0,1562.8539999999998,1501.4607612655766,-61.39323873442322
50.0,2.0,150.3,43.5,1.0,1506.8380000000002,1524.9763116272886,18.13831162728843
77.0,1.0,169.8,79.0,1.0,2101.3208,1371.289053932364,-730.031746067636
80.0,2.0,143.8,49.5,1.0,1308.508,752.241934189956,-556.266065810044
59.0,2.0,156.3,55.6,1.0,1601.464,1422.3120649317827,-179.1519350682172
50.0,2.0,157.4,54.6,1.0,1662.28,1181.9553887356874,-480.3246112643126
28.0,1.0,169.4,69.7,1.0,2418.1694,2105.469322587383,-312.70007741261725
31.0,2.0,161.0,55.3,1.15,2079.2281999999996,1423.7301945081826,-655.4980054918169
80.0,1.0,164.2,73.6,1.15,2265.1490799999992,1540.4829117658517,-724.6661682341476
52.0,1.0,173.7,75.4,1.0,2303.3392,2146.6201031254304,-156.71909687456946
32.0,1.0,168.4,73.3,1.0,2431.9294,1918.2947773264857,-513.6346226735143
31.0,2.0,157.1,72.7,1.0,1960.8079999999998,1965.2530136710943,4.445013671094557
69.0,1.0,175.4,68.5,1.0,2040.7234,1976.1394747502436,-64.58392524975648
60.0,1.0,170.0,59.5,1.0,1954.165,1391.1707091921407,-562.9942908078592
80.0,1.0,169.9,56.1,1.0,1708.9314,1497.3770007594665,-211.55439924053348
40.0,1.0,183.8,109.1,1.46,4263.046068,4077.727714734208,-185.31835326579176
80.0,2.0,151.2,51.7,1.0,1382.824,1375.2210124010307,-7.602987598969321
31.0,1.0,173.1,66.5,1.0,2358.6326000000004,2169.1623043328163,-189.47029566718402
58.0,1.0,167.1,86.8,1.0,2391.9196,1825.7432389502665,-566.1763610497337
68.0,2.0,150.4,76.7,1.0,1693.9360000000001,1644.617739701108,-49.318260298892255
80.0,1.0,157.8,55.3,1.0,1630.9117999999999,923.5459492977049,-707.365850702295
57.0,1.0,162.9,71.7,1.0,2138.5454,2002.9965151924705,-135.54888480752948
55.0,2.0,151.1,59.5,1.15,1875.9418999999998,1320.517557981322,-555.4243420186779
54.0,2.0,156.6,66.1,1.0,1736.4719999999998,1118.7226978436372,-617.7493021563625
24.0,2.0,153.4,59.0,1.0,1854.084,1729.560163197567,-124.52383680243315
66.0,2.0,149.1,49.3,1.15,1673.4410999999996,1204.9068152262018,-468.5342847737977
75.0,2.0,145.2,51.3,1.0,1370.0699999999997,1088.7959973527218,-281.27400264727794
80.0,1.0,160.1,57.0,1.0,1670.3696,1527.4992391127737,-142.8703608872263
57.0,2.0,161.1,60.3,1.0,1694.1239999999998,1341.9771678390107,-352.1468321609891
54.0,2.0,154.0,50.1,1.0,1567.8359999999998,1490.0517071286718,-77.78429287132803
54.0,2.0,164.1,66.3,1.0,1792.7939999999999,1211.3813327735168,-581.4126672264831
70.0,2.0,147.4,53.2,1.0,1438.376,1335.6290432384783,-102.74695676152169
64.0,2.0,159.5,63.7,1.0,1665.962,1533.7698987089705,-132.19210129102953
66.0,2.0,146.1,48.0,1.0,1407.906,937.5547573789706,-470.3512426210293
31.0,1.0,173.4,64.9,1.15,2630.02921,2221.04815308642,-408.98105691358023
41.0,2.0,155.9,52.5,1.0,1693.924,1386.5892142121788,-307.33478578782115
70.0,1.0,167.8,56.3,1.0,1796.0818,1375.364361311837,-420.71743868816293
78.0,2.0,151.2,49.7,1.15,1612.3595999999998,1400.6016567193317,-211.7579432806681
69.0,2.0,149.2,57.3,1.0,1496.7299999999998,856.0913797361375,-640.6386202638623
64.0,2.0,159.1,57.9,1.0,1608.77,1444.536033942874,-164.23396605712605
79.0,2.0,158.4,71.7,1.0,1629.2060000000001,1619.9131783324528,-9.292821667547287
77.0,2.0,148.0,65.3,1.0,1507.618,796.8318982089847,-710.7861017910152
76.0,1.0,165.1,65.2,1.15,2155.16334,1544.6522051906009,-610.5111348093992
59.0,2.0,155.6,66.6,1.15,1962.2967999999994,1319.5986903394537,-642.6981096605457
49.0,1.0,174.4,76.3,1.0,2350.0254,2361.44676637169,11.421366371690056
79.0,1.0,170.8,62.5,1.15,2112.54357,1532.6440732798983,-579.8994967201015
69.0,2.0,145.7,69.5,1.0,1585.512,1534.292805801724,-51.219194198276
61.0,2.0,161.6,90.6,1.0,1953.7219999999998,1697.5222382681925,-256.19976173180726
43.0,2.0,163.6,46.5,1.0,1679.846,1292.5921833175028,-387.25381668249724
33.0,2.0,162.1,66.0,1.0,1920.576,1401.6165750059397,-518.9594249940603
40.0,2.0,165.5,54.1,1.0,1785.5059999999999,1406.9635769656709,-378.542423034329
21.0,1.0,179.5,63.7,1.0,2443.919,2353.089643656482,-90.8293563435177
49.0,2.0,166.8,56.7,1.0,1757.0900000000001,1735.5316049105888,-21.558395089411306
51.0,1.0,171.0,57.8,1.15,2294.6310999999996,2036.040080331832,-258.5910196681675
50.0,2.0,151.6,48.3,1.0,1561.204,1380.6506411099117,-180.55335889008825
54.0,2.0,165.1,62.1,1.0,1760.7420000000002,1747.7817356595451,-12.960264340455069
54.0,2.0,153.2,52.5,1.15,1825.0367999999999,1395.0271716870557,-430.0096283129442
63.0,2.0,154.8,52.7,1.15,1778.3579999999997,1538.6886150059472,-239.6693849940525
80.0,1.0,165.2,87.1,1.0,2176.7801999999997,1846.90412751192,-329.87607248807967
71.0,2.0,147.0,63.8,1.0,1527.7779999999998,1204.6790840643944,-323.0989159356054
52.0,1.0,174.6,73.5,1.0,2277.9666,1842.19412751192,-435.7724724880802
71.0,2.0,145.5,57.4,1.0,1456.984,1203.0768385923016,-253.90716140769837
72.0,2.0,153.2,60.2,1.0,1532.184,1294.4546628348085,-237.7293371651915
36.0,2.0,165.7,55.9,1.0,1831.446,1381.9589474926497,-449.4870525073502
62.0,2.0,158.6,59.7,1.0,1635.808,1067.107202113371,-568.7007978866291
80.0,1.0,162.4,63.3,1.0,1783.0133999999998,1346.6334664797191,-436.3799335202807
78.0,2.0,157.3,71.7,1.15,1900.0965,1838.070072390794,-62.026427609206166
